"Date","Family","Sales","Type"
2014-08-14,"MEATS",4908.368995,"Actual"
2014-08-14,"POULTRY",6232.167,"Actual"
2014-08-14,"PREPARED FOODS",20700.797956,"Actual"
2014-08-15,"FROZEN FOODS",16576.09994,"Actual"
2014-08-15,"LIQUOR,WINE,BEER",4204.403012,"Actual"
2014-08-15,"MEATS",5638.725998,"Actual"
2014-08-15,"POULTRY",8419.2867103,"Actual"
2014-08-15,"PREPARED FOODS",11055.95,"Actual"
2014-08-16,"FROZEN FOODS",2265,"Actual"
2014-08-16,"LIQUOR,WINE,BEER",5396.373998,"Actual"
2014-08-16,"MEATS",20775.092014,"Actual"
2014-08-16,"POULTRY",15102.675018,"Actual"
2014-08-16,"PREPARED FOODS",7225.2560036,"Actual"
2014-08-17,"FROZEN FOODS",5447.611995,"Actual"
2014-08-17,"LIQUOR,WINE,BEER",23954.62393,"Actual"
2014-08-17,"MEATS",18406.135092,"Actual"
2014-08-17,"POULTRY",1828,"Actual"
2014-08-17,"PREPARED FOODS",12693.756,"Actual"
2014-08-18,"FROZEN FOODS",6040.371986,"Actual"
2014-08-18,"LIQUOR,WINE,BEER",22357.61794,"Actual"
2014-08-18,"MEATS",2925,"Actual"
2014-08-18,"POULTRY",3806.28799225,"Actual"
2014-08-18,"PREPARED FOODS",23534.85799,"Actual"
2014-08-19,"FROZEN FOODS",18478.565121,"Actual"
2014-08-19,"LIQUOR,WINE,BEER",7543,"Actual"
2014-08-19,"MEATS",4915.254999,"Actual"
2014-08-19,"POULTRY",3791.49834845,"Actual"
2014-08-19,"PREPARED FOODS",16470.45199,"Actual"
2014-08-20,"FROZEN FOODS",17649.334048,"Actual"
2014-08-20,"LIQUOR,WINE,BEER",4756.704002,"Actual"
2014-08-20,"MEATS",5731.375016,"Actual"
2014-08-20,"POULTRY",8419.2867103,"Actual"
2014-08-20,"PREPARED FOODS",11055.95,"Actual"
2014-08-21,"FROZEN FOODS",2429,"Actual"
2014-08-21,"LIQUOR,WINE,BEER",7206.758002,"Actual"
2014-08-21,"MEATS",17149.528396,"Actual"
2014-08-21,"POULTRY",16870.93394,"Actual"
2014-08-21,"PREPARED FOODS",5626.956014,"Actual"
2014-08-22,"FROZEN FOODS",5352.790996,"Actual"
2014-08-22,"LIQUOR,WINE,BEER",25695.5149,"Actual"
2014-08-22,"MEATS",16227.38043,"Actual"
2014-08-22,"POULTRY",3532,"Actual"
2014-08-22,"PREPARED FOODS",9254.744,"Actual"
2014-08-23,"FROZEN FOODS",5652.114997,"Actual"
2014-08-23,"LIQUOR,WINE,BEER",20487.39702,"Actual"
2014-08-23,"MEATS",3325,"Actual"
2014-08-23,"POULTRY",3821.07599,"Actual"
2014-08-23,"PREPARED FOODS",23284.63199,"Actual"
2014-08-24,"FROZEN FOODS",17836.865002,"Actual"
2014-08-24,"LIQUOR,WINE,BEER",11055.95,"Actual"
2014-08-24,"MEATS",4492.60299,"Actual"
2014-08-24,"POULTRY",3852.739,"Actual"
2014-08-24,"PREPARED FOODS",15403.007998,"Actual"
2014-08-25,"FROZEN FOODS",16630.859025,"Actual"
2014-08-25,"LIQUOR,WINE,BEER",6498.63396,"Actual"
2014-08-25,"MEATS",4740.249,"Actual"
2014-08-25,"POULTRY",14286.17595,"Actual"
2014-08-25,"PREPARED FOODS",9929,"Actual"
2014-08-26,"FROZEN FOODS",2934,"Actual"
2014-08-26,"LIQUOR,WINE,BEER",10276.001012,"Actual"
2014-08-26,"MEATS",22555.082512,"Actual"
2014-08-26,"POULTRY",21064.793944,"Actual"
2014-08-26,"PREPARED FOODS",5299.624991,"Actual"
2014-08-27,"FROZEN FOODS",5792.907002,"Actual"
2014-08-27,"LIQUOR,WINE,BEER",26140.716986,"Actual"
2014-08-27,"MEATS",22534.385375,"Actual"
2014-08-27,"POULTRY",5850,"Actual"
2014-08-27,"PREPARED FOODS",7630.576,"Actual"
2014-08-28,"FROZEN FOODS",6374.298006,"Actual"
2014-08-28,"LIQUOR,WINE,BEER",20667.754035,"Actual"
2014-08-28,"MEATS",5780,"Actual"
2014-08-28,"POULTRY",6256.73698,"Actual"
2014-08-28,"PREPARED FOODS",21110.183992,"Actual"
2014-08-29,"FROZEN FOODS",15414.862973,"Actual"
2014-08-29,"LIQUOR,WINE,BEER",0,"Actual"
2014-08-29,"MEATS",4791.037964,"Actual"
2014-08-29,"POULTRY",6857.083,"Actual"
2014-08-29,"PREPARED FOODS",16837.46698,"Actual"
2014-08-30,"FROZEN FOODS",17739.783998,"Actual"
2014-08-30,"LIQUOR,WINE,BEER",6166.91097,"Actual"
2014-08-30,"MEATS",6190.68001,"Actual"
2014-08-30,"POULTRY",9714.145061,"Actual"
2014-08-30,"PREPARED FOODS",0,"Actual"
2014-08-31,"FROZEN FOODS",3364,"Actual"
2014-08-31,"LIQUOR,WINE,BEER",8520.523995,"Actual"
2014-08-31,"MEATS",27645.07404,"Actual"
2014-08-31,"POULTRY",18399.034,"Actual"
2014-08-31,"PREPARED FOODS",5797.880986,"Actual"
2014-09-01,"FROZEN FOODS",4938.084994,"Actual"
2014-09-01,"LIQUOR,WINE,BEER",18283.03099,"Actual"
2014-09-01,"MEATS",22752.24907,"Actual"
2014-09-01,"POULTRY",2627,"Actual"
2014-09-01,"PREPARED FOODS",7003.026,"Actual"
2014-09-02,"FROZEN FOODS",5666.246999,"Actual"
2014-09-02,"LIQUOR,WINE,BEER",16216.851,"Actual"
2014-09-02,"MEATS",10369,"Actual"
2014-09-02,"POULTRY",3842.192005,"Actual"
2014-09-02,"PREPARED FOODS",21169.90701,"Actual"
2014-09-03,"FROZEN FOODS",28773.7526314,"Actual"
2014-09-03,"LIQUOR,WINE,BEER",3461,"Actual"
2014-09-03,"MEATS",6504.953985,"Actual"
2014-09-03,"POULTRY",4266.350001,"Actual"
2014-09-03,"PREPARED FOODS",16838.617947,"Actual"
2014-09-04,"FROZEN FOODS",25262.9901226,"Actual"
2014-09-04,"LIQUOR,WINE,BEER",4765.122,"Actual"
2014-09-04,"MEATS",9379.85397,"Actual"
2014-09-04,"POULTRY",11378.700001,"Actual"
2014-09-04,"PREPARED FOODS",3524,"Actual"
2014-09-05,"FROZEN FOODS",6433,"Actual"
2014-09-05,"LIQUOR,WINE,BEER",5677.616996,"Actual"
2014-09-05,"MEATS",28754.917961,"Actual"
2014-09-05,"POULTRY",21085.02202,"Actual"
2014-09-05,"PREPARED FOODS",5328.869016,"Actual"
2014-09-06,"FROZEN FOODS",5707.706,"Actual"
2014-09-06,"LIQUOR,WINE,BEER",17240.143015,"Actual"
2014-09-06,"MEATS",21415.033938,"Actual"
2014-09-06,"POULTRY",5046,"Actual"
2014-09-06,"PREPARED FOODS",6677.55602,"Actual"
2014-09-07,"FROZEN FOODS",7918.028016,"Actual"
2014-09-07,"LIQUOR,WINE,BEER",14774.276042,"Actual"
2014-09-07,"MEATS",0,"Actual"
2014-09-07,"POULTRY",4293.376005,"Actual"
2014-09-07,"PREPARED FOODS",16272.61301,"Actual"
2014-09-08,"FROZEN FOODS",24356.088996,"Actual"
2014-09-08,"LIQUOR,WINE,BEER",3983,"Actual"
2014-09-08,"MEATS",6750.632004,"Actual"
2014-09-08,"POULTRY",5362.587003,"Actual"
2014-09-08,"PREPARED FOODS",16426.770974,"Actual"
2014-09-09,"FROZEN FOODS",22952.24203,"Actual"
2014-09-09,"LIQUOR,WINE,BEER",4281.122991,"Actual"
2014-09-09,"MEATS",7370.997,"Actual"
2014-09-09,"POULTRY",13927.779953,"Actual"
2014-09-09,"PREPARED FOODS",3606,"Actual"
2014-09-10,"FROZEN FOODS",9013,"Actual"
2014-09-10,"LIQUOR,WINE,BEER",5399.072996,"Actual"
2014-09-10,"MEATS",18416.479014,"Actual"
2014-09-10,"POULTRY",21334.01095,"Actual"
2014-09-10,"PREPARED FOODS",4889.936986,"Actual"
2014-09-11,"FROZEN FOODS",7225.2560036,"Actual"
2014-09-11,"LIQUOR,WINE,BEER",16919.848985,"Actual"
2014-09-11,"MEATS",17204.566994,"Actual"
2014-09-11,"POULTRY",6972,"Actual"
2014-09-11,"PREPARED FOODS",5832.691004,"Actual"
2014-09-12,"FROZEN FOODS",10926.31502,"Actual"
2014-09-12,"LIQUOR,WINE,BEER",14072.87500325,"Actual"
2014-09-12,"MEATS",2119,"Actual"
2014-09-12,"POULTRY",6299.53296,"Actual"
2014-09-12,"PREPARED FOODS",22574.415005,"Actual"
2014-09-13,"FROZEN FOODS",28773.7526314,"Actual"
2014-09-13,"LIQUOR,WINE,BEER",3875,"Actual"
2014-09-13,"MEATS",4496.317002,"Actual"
2014-09-13,"POULTRY",7513.481998,"Actual"
2014-09-13,"PREPARED FOODS",23527.20586,"Actual"
2014-09-14,"FROZEN FOODS",24100.74387,"Actual"
2014-09-14,"LIQUOR,WINE,BEER",4371.208,"Actual"
2014-09-14,"MEATS",4530.627001,"Actual"
2014-09-14,"POULTRY",16896.57986,"Actual"
2014-09-14,"PREPARED FOODS",6573,"Actual"
2014-09-15,"FROZEN FOODS",3961,"Actual"
2014-09-15,"LIQUOR,WINE,BEER",5791.865012,"Actual"
2014-09-15,"MEATS",16757.126096,"Actual"
2014-09-15,"POULTRY",21989.97404,"Actual"
2014-09-15,"PREPARED FOODS",5573.487995,"Actual"
2014-09-16,"FROZEN FOODS",7225.2560036,"Actual"
2014-09-16,"LIQUOR,WINE,BEER",15291.398015,"Actual"
2014-09-16,"MEATS",14689.37501,"Actual"
2014-09-16,"POULTRY",0,"Actual"
2014-09-16,"PREPARED FOODS",7954.740994,"Actual"
2014-09-17,"FROZEN FOODS",8851.923,"Actual"
2014-09-17,"LIQUOR,WINE,BEER",15323.378014,"Actual"
2014-09-17,"MEATS",2081,"Actual"
2014-09-17,"POULTRY",6754.75197,"Actual"
2014-09-17,"PREPARED FOODS",21301.87204,"Actual"
2014-09-18,"FROZEN FOODS",19805.765988,"Actual"
2014-09-18,"LIQUOR,WINE,BEER",3850,"Actual"
2014-09-18,"MEATS",4402.256988,"Actual"
2014-09-18,"POULTRY",6822.148,"Actual"
2014-09-18,"PREPARED FOODS",18523.593924,"Actual"
2014-09-19,"FROZEN FOODS",17986.932059,"Actual"
2014-09-19,"LIQUOR,WINE,BEER",4031.737002,"Actual"
2014-09-19,"MEATS",3907.314,"Actual"
2014-09-19,"POULTRY",10161.437,"Actual"
2014-09-19,"PREPARED FOODS",11055.95,"Actual"
2014-09-20,"FROZEN FOODS",2538,"Actual"
2014-09-20,"LIQUOR,WINE,BEER",5113.438998,"Actual"
2014-09-20,"MEATS",16276.223035,"Actual"
2014-09-20,"POULTRY",17868.49203,"Actual"
2014-09-20,"PREPARED FOODS",6762.265966,"Actual"
2014-09-21,"FROZEN FOODS",6038.757004,"Actual"
2014-09-21,"LIQUOR,WINE,BEER",21550.33705,"Actual"
2014-09-21,"MEATS",14268.96199,"Actual"
2014-09-21,"POULTRY",1856,"Actual"
2014-09-21,"PREPARED FOODS",10655.918,"Actual"
2014-09-22,"FROZEN FOODS",5698.93202,"Actual"
2014-09-22,"LIQUOR,WINE,BEER",20115.56312,"Actual"
2014-09-22,"MEATS",2891,"Actual"
2014-09-22,"POULTRY",3884.208982,"Actual"
2014-09-22,"PREPARED FOODS",24702.935094,"Actual"
2014-09-23,"FROZEN FOODS",17694.390035,"Actual"
2014-09-23,"LIQUOR,WINE,BEER",7959,"Actual"
2014-09-23,"MEATS",4351.199979,"Actual"
2014-09-23,"POULTRY",4183.568,"Actual"
2014-09-23,"PREPARED FOODS",19917.383,"Actual"
2014-09-24,"FROZEN FOODS",16725.919,"Actual"
2014-09-24,"LIQUOR,WINE,BEER",4580.024008,"Actual"
2014-09-24,"MEATS",4753.524998,"Actual"
2014-09-24,"POULTRY",8628.016045,"Actual"
2014-09-24,"PREPARED FOODS",0,"Actual"
2014-09-25,"FROZEN FOODS",2511,"Actual"
2014-09-25,"LIQUOR,WINE,BEER",6555.19701,"Actual"
2014-09-25,"MEATS",14572.21577,"Actual"
2014-09-25,"POULTRY",15465.032054,"Actual"
2014-09-25,"PREPARED FOODS",6889.324026,"Actual"
2014-09-26,"FROZEN FOODS",5341.388989,"Actual"
2014-09-26,"LIQUOR,WINE,BEER",24610.75298,"Actual"
2014-09-26,"MEATS",14072.87500325,"Actual"
2014-09-26,"POULTRY",1914,"Actual"
2014-09-26,"PREPARED FOODS",9095.455,"Actual"
2014-09-27,"FROZEN FOODS",5694.258025,"Actual"
2014-09-27,"LIQUOR,WINE,BEER",19203.32292,"Actual"
2014-09-27,"MEATS",3268,"Actual"
2014-09-27,"POULTRY",3856.835022,"Actual"
2014-09-27,"PREPARED FOODS",18564.88497,"Actual"
2014-09-28,"FROZEN FOODS",17326.523997,"Actual"
2014-09-28,"LIQUOR,WINE,BEER",11055.95,"Actual"
2014-09-28,"MEATS",4252.046007,"Actual"
2014-09-28,"POULTRY",3932.899003,"Actual"
2014-09-28,"PREPARED FOODS",16338.244037,"Actual"
2014-09-29,"FROZEN FOODS",16301.009003,"Actual"
2014-09-29,"LIQUOR,WINE,BEER",6466.149996,"Actual"
2014-09-29,"MEATS",4239.94099,"Actual"
2014-09-29,"POULTRY",8565.045975,"Actual"
2014-09-29,"PREPARED FOODS",2668,"Actual"
2014-09-30,"FROZEN FOODS",3306,"Actual"
2014-09-30,"LIQUOR,WINE,BEER",9895.707,"Actual"
2014-09-30,"MEATS",18385.59391,"Actual"
2014-09-30,"POULTRY",14854.31599,"Actual"
2014-09-30,"PREPARED FOODS",5185.390992,"Actual"
2014-10-01,"FROZEN FOODS",5766.938974,"Actual"
2014-10-01,"LIQUOR,WINE,BEER",28773.7526314,"Actual"
2014-10-01,"MEATS",18986.036505,"Actual"
2014-10-01,"POULTRY",2695,"Actual"
2014-10-01,"PREPARED FOODS",5973.109002,"Actual"
2014-10-02,"FROZEN FOODS",6054.745002,"Actual"
2014-10-02,"LIQUOR,WINE,BEER",21329.73096,"Actual"
2014-10-02,"MEATS",6250,"Actual"
2014-10-02,"POULTRY",4115.106027,"Actual"
2014-10-02,"PREPARED FOODS",18742.052984,"Actual"
2014-10-03,"FROZEN FOODS",14589.046995,"Actual"
2014-10-03,"LIQUOR,WINE,BEER",0,"Actual"
2014-10-03,"MEATS",4903.676985,"Actual"
2014-10-03,"POULTRY",4467.02697,"Actual"
2014-10-03,"PREPARED FOODS",16766.59301,"Actual"
2014-10-04,"FROZEN FOODS",17398.84299,"Actual"
2014-10-04,"LIQUOR,WINE,BEER",6323.613018,"Actual"
2014-10-04,"MEATS",5658.120001,"Actual"
2014-10-04,"POULTRY",8958.417018,"Actual"
2014-10-04,"PREPARED FOODS",2880,"Actual"
2014-10-05,"FROZEN FOODS",3271,"Actual"
2014-10-05,"LIQUOR,WINE,BEER",7626.510998,"Actual"
2014-10-05,"MEATS",22395.7839,"Actual"
2014-10-05,"POULTRY",14965.96999,"Actual"
2014-10-05,"PREPARED FOODS",5333.227002,"Actual"
2014-10-06,"FROZEN FOODS",5011.039982,"Actual"
2014-10-06,"LIQUOR,WINE,BEER",18899.736945,"Actual"
2014-10-06,"MEATS",18197.66803,"Actual"
2014-10-06,"POULTRY",3125,"Actual"
2014-10-06,"PREPARED FOODS",6017.770998,"Actual"
2014-10-07,"FROZEN FOODS",5165.02701,"Actual"
2014-10-07,"LIQUOR,WINE,BEER",15984.312958,"Actual"
2014-10-07,"MEATS",9908,"Actual"
2014-10-07,"POULTRY",3858.650994,"Actual"
2014-10-07,"PREPARED FOODS",18064.84695,"Actual"
2014-10-08,"FROZEN FOODS",27728.12905,"Actual"
2014-10-08,"LIQUOR,WINE,BEER",2895,"Actual"
2014-10-08,"MEATS",6424.73899,"Actual"
2014-10-08,"POULTRY",4059.653001,"Actual"
2014-10-08,"PREPARED FOODS",16211.78198,"Actual"
2014-10-09,"FROZEN FOODS",25262.9901226,"Actual"
2014-10-09,"LIQUOR,WINE,BEER",4534.78701,"Actual"
2014-10-09,"MEATS",8056.58201,"Actual"
2014-10-09,"POULTRY",10857.287957,"Actual"
2014-10-09,"PREPARED FOODS",3549,"Actual"
2014-10-10,"FROZEN FOODS",5419,"Actual"
2014-10-10,"LIQUOR,WINE,BEER",5203.875996,"Actual"
2014-10-10,"MEATS",24363.93,"Actual"
2014-10-10,"POULTRY",18891.910986,"Actual"
2014-10-10,"PREPARED FOODS",5173.076986,"Actual"
2014-10-11,"FROZEN FOODS",5750.684994,"Actual"
2014-10-11,"LIQUOR,WINE,BEER",16861.105087,"Actual"
2014-10-11,"MEATS",17011.451035,"Actual"
2014-10-11,"POULTRY",6625,"Actual"
2014-10-11,"PREPARED FOODS",6568.26701,"Actual"
2014-10-12,"FROZEN FOODS",7014.501009,"Actual"
2014-10-12,"LIQUOR,WINE,BEER",15561.911945,"Actual"
2014-10-12,"MEATS",0,"Actual"
2014-10-12,"POULTRY",4323.083004,"Actual"
2014-10-12,"PREPARED FOODS",14842.647093,"Actual"
2014-10-13,"FROZEN FOODS",26432.23598,"Actual"
2014-10-13,"LIQUOR,WINE,BEER",2943,"Actual"
2014-10-13,"MEATS",5992.940924,"Actual"
2014-10-13,"POULTRY",6107.34,"Actual"
2014-10-13,"PREPARED FOODS",16680.09803,"Actual"
2014-10-14,"FROZEN FOODS",21729.344004,"Actual"
2014-10-14,"LIQUOR,WINE,BEER",4292.204,"Actual"
2014-10-14,"MEATS",6670.498996,"Actual"
2014-10-14,"POULTRY",14943.808068,"Actual"
2014-10-14,"PREPARED FOODS",3604,"Actual"
2014-10-15,"FROZEN FOODS",9286,"Actual"
2014-10-15,"LIQUOR,WINE,BEER",4657.910002,"Actual"
2014-10-15,"MEATS",16126.59402,"Actual"
2014-10-15,"POULTRY",20946.813036,"Actual"
2014-10-15,"PREPARED FOODS",4593.03701,"Actual"
2014-10-16,"FROZEN FOODS",7225.2560036,"Actual"
2014-10-16,"LIQUOR,WINE,BEER",15275.538943,"Actual"
2014-10-16,"MEATS",14072.87500325,"Actual"
2014-10-16,"POULTRY",11055.95,"Actual"
2014-10-16,"PREPARED FOODS",5615.331996,"Actual"
2014-10-17,"FROZEN FOODS",10510.439992,"Actual"
2014-10-17,"LIQUOR,WINE,BEER",14442.658,"Actual"
2014-10-17,"MEATS",2123,"Actual"
2014-10-17,"POULTRY",6082.363006,"Actual"
2014-10-17,"PREPARED FOODS",23932.985004,"Actual"
2014-10-18,"FROZEN FOODS",28395.74497,"Actual"
2014-10-18,"LIQUOR,WINE,BEER",2944,"Actual"
2014-10-18,"MEATS",4254.292,"Actual"
2014-10-18,"POULTRY",8587.739,"Actual"
2014-10-18,"PREPARED FOODS",23728.281098,"Actual"
2014-10-19,"FROZEN FOODS",22306.132994,"Actual"
2014-10-19,"LIQUOR,WINE,BEER",4559.378018,"Actual"
2014-10-19,"MEATS",3895.112007,"Actual"
2014-10-19,"POULTRY",11906.278989,"Actual"
2014-10-19,"PREPARED FOODS",6210,"Actual"
2014-10-20,"FROZEN FOODS",4370,"Actual"
2014-10-20,"LIQUOR,WINE,BEER",4800.921002,"Actual"
2014-10-20,"MEATS",14407.62598,"Actual"
2014-10-20,"POULTRY",14246.843015,"Actual"
2014-10-20,"PREPARED FOODS",5336.500024,"Actual"
2014-10-21,"FROZEN FOODS",7225.2560036,"Actual"
2014-10-21,"LIQUOR,WINE,BEER",15701.056956,"Actual"
2014-10-21,"MEATS",14072.87500325,"Actual"
2014-10-21,"POULTRY",0,"Actual"
2014-10-21,"PREPARED FOODS",7715.352004,"Actual"
2014-10-22,"FROZEN FOODS",8542.95299,"Actual"
2014-10-22,"LIQUOR,WINE,BEER",15591.45302,"Actual"
2014-10-22,"MEATS",2407,"Actual"
2014-10-22,"POULTRY",4708.779014,"Actual"
2014-10-22,"PREPARED FOODS",22723.852155,"Actual"
2014-10-23,"FROZEN FOODS",20022.663,"Actual"
2014-10-23,"LIQUOR,WINE,BEER",3310,"Actual"
2014-10-23,"MEATS",4307.96901,"Actual"
2014-10-23,"POULTRY",5304.087996,"Actual"
2014-10-23,"PREPARED FOODS",19291.811046,"Actual"
2014-10-24,"FROZEN FOODS",16740.46002,"Actual"
2014-10-24,"LIQUOR,WINE,BEER",4250.834994,"Actual"
2014-10-24,"MEATS",3880.521,"Actual"
2014-10-24,"POULTRY",9020.288977,"Actual"
2014-10-24,"PREPARED FOODS",9665,"Actual"
2014-10-25,"FROZEN FOODS",2395,"Actual"
2014-10-25,"LIQUOR,WINE,BEER",4686.755002,"Actual"
2014-10-25,"MEATS",15426.268035,"Actual"
2014-10-25,"POULTRY",14982.695892,"Actual"
2014-10-25,"PREPARED FOODS",6978.237,"Actual"
2014-10-26,"FROZEN FOODS",5265.337008,"Actual"
2014-10-26,"LIQUOR,WINE,BEER",22508.777974,"Actual"
2014-10-26,"MEATS",14072.87500325,"Actual"
2014-10-26,"POULTRY",1651,"Actual"
2014-10-26,"PREPARED FOODS",11126.191,"Actual"
2014-10-27,"FROZEN FOODS",5760.911996,"Actual"
2014-10-27,"LIQUOR,WINE,BEER",20885.584,"Actual"
2014-10-27,"MEATS",3761,"Actual"
2014-10-27,"POULTRY",4064.973957,"Actual"
2014-10-27,"PREPARED FOODS",26784.140995,"Actual"
2014-10-28,"FROZEN FOODS",17644.263968,"Actual"
2014-10-28,"LIQUOR,WINE,BEER",7153,"Actual"
2014-10-28,"MEATS",5800.256986,"Actual"
2014-10-28,"POULTRY",3791.49834845,"Actual"
2014-10-28,"PREPARED FOODS",21110.18695,"Actual"
2014-10-29,"FROZEN FOODS",16224.801968,"Actual"
2014-10-29,"LIQUOR,WINE,BEER",5217.076039,"Actual"
2014-10-29,"MEATS",4646.630998,"Actual"
2014-10-29,"POULTRY",8419.2867103,"Actual"
2014-10-29,"PREPARED FOODS",0,"Actual"
2014-10-30,"FROZEN FOODS",2613,"Actual"
2014-10-30,"LIQUOR,WINE,BEER",6219.286,"Actual"
2014-10-30,"MEATS",13162.36988,"Actual"
2014-10-30,"POULTRY",15192.99811,"Actual"
2014-10-30,"PREPARED FOODS",6982.781993,"Actual"
2014-10-31,"FROZEN FOODS",5255.129975,"Actual"
2014-10-31,"LIQUOR,WINE,BEER",24903.63409,"Actual"
2014-10-31,"MEATS",14072.87500325,"Actual"
2014-10-31,"POULTRY",2045,"Actual"
2014-10-31,"PREPARED FOODS",8541.989,"Actual"
2014-11-01,"FROZEN FOODS",5595.00599,"Actual"
2014-11-01,"LIQUOR,WINE,BEER",19044.7941,"Actual"
2014-11-01,"MEATS",5784,"Actual"
2014-11-01,"POULTRY",3806.28799225,"Actual"
2014-11-01,"PREPARED FOODS",17478.69098,"Actual"
2014-11-02,"FROZEN FOODS",17725.066019,"Actual"
2014-11-02,"LIQUOR,WINE,BEER",11055.95,"Actual"
2014-11-02,"MEATS",6351.43901,"Actual"
2014-11-02,"POULTRY",3791.49834845,"Actual"
2014-11-02,"PREPARED FOODS",16564.045045,"Actual"
2014-11-03,"FROZEN FOODS",15448.55005,"Actual"
2014-11-03,"LIQUOR,WINE,BEER",6473.479032,"Actual"
2014-11-03,"MEATS",5530.006996,"Actual"
2014-11-03,"POULTRY",8510.219022,"Actual"
2014-11-03,"PREPARED FOODS",2629,"Actual"
2014-11-04,"FROZEN FOODS",3014,"Actual"
2014-11-04,"LIQUOR,WINE,BEER",9770.936004,"Actual"
2014-11-04,"MEATS",15216.147514,"Actual"
2014-11-04,"POULTRY",15878.294013,"Actual"
2014-11-04,"PREPARED FOODS",5043.304001,"Actual"
2014-11-05,"FROZEN FOODS",5616.965986,"Actual"
2014-11-05,"LIQUOR,WINE,BEER",27087.01686,"Actual"
2014-11-05,"MEATS",14072.87500325,"Actual"
2014-11-05,"POULTRY",2212,"Actual"
2014-11-05,"PREPARED FOODS",5690.119998,"Actual"
2014-11-06,"FROZEN FOODS",5718.342986,"Actual"
2014-11-06,"LIQUOR,WINE,BEER",21015.381094,"Actual"
2014-11-06,"MEATS",8934,"Actual"
2014-11-06,"POULTRY",4166.385025,"Actual"
2014-11-06,"PREPARED FOODS",18960.253015,"Actual"
2014-11-07,"FROZEN FOODS",14251.26997,"Actual"
2014-11-07,"LIQUOR,WINE,BEER",0,"Actual"
2014-11-07,"MEATS",6462.688,"Actual"
2014-11-07,"POULTRY",4072.351999,"Actual"
2014-11-07,"PREPARED FOODS",15540.375002,"Actual"
2014-11-08,"FROZEN FOODS",17153.054028,"Actual"
2014-11-08,"LIQUOR,WINE,BEER",6432.44701,"Actual"
2014-11-08,"MEATS",6511.906005,"Actual"
2014-11-08,"POULTRY",8419.2867103,"Actual"
2014-11-08,"PREPARED FOODS",2661,"Actual"
2014-11-09,"FROZEN FOODS",3492,"Actual"
2014-11-09,"LIQUOR,WINE,BEER",7576.682998,"Actual"
2014-11-09,"MEATS",21693.227094,"Actual"
2014-11-09,"POULTRY",16373.41692,"Actual"
2014-11-09,"PREPARED FOODS",4786.392968,"Actual"
2014-11-10,"FROZEN FOODS",5069.016005,"Actual"
2014-11-10,"LIQUOR,WINE,BEER",18977.521978,"Actual"
2014-11-10,"MEATS",16962.921036,"Actual"
2014-11-10,"POULTRY",2793,"Actual"
2014-11-10,"PREPARED FOODS",5608.113995,"Actual"
2014-11-11,"FROZEN FOODS",5164.085001,"Actual"
2014-11-11,"LIQUOR,WINE,BEER",16232.496038,"Actual"
2014-11-11,"MEATS",10647,"Actual"
2014-11-11,"POULTRY",3881.943011,"Actual"
2014-11-11,"PREPARED FOODS",16762.619845,"Actual"
2014-11-12,"FROZEN FOODS",28773.7526314,"Actual"
2014-11-12,"LIQUOR,WINE,BEER",2938,"Actual"
2014-11-12,"MEATS",6029.08798,"Actual"
2014-11-12,"POULTRY",4000.963998,"Actual"
2014-11-12,"PREPARED FOODS",15491.274976,"Actual"
2014-11-13,"FROZEN FOODS",25262.9901226,"Actual"
2014-11-13,"LIQUOR,WINE,BEER",4580.904995,"Actual"
2014-11-13,"MEATS",7741.587998,"Actual"
2014-11-13,"POULTRY",10346.694959,"Actual"
2014-11-13,"PREPARED FOODS",3093,"Actual"
2014-11-14,"FROZEN FOODS",6262,"Actual"
2014-11-14,"LIQUOR,WINE,BEER",4784.251996,"Actual"
2014-11-14,"MEATS",21984.59501,"Actual"
2014-11-14,"POULTRY",18402.037026,"Actual"
2014-11-14,"PREPARED FOODS",5332.306,"Actual"
2014-11-15,"FROZEN FOODS",6142.239008,"Actual"
2014-11-15,"LIQUOR,WINE,BEER",16468.269975,"Actual"
2014-11-15,"MEATS",17234.45797,"Actual"
2014-11-15,"POULTRY",5527,"Actual"
2014-11-15,"PREPARED FOODS",5976.481994,"Actual"
2014-11-16,"FROZEN FOODS",7408.007992,"Actual"
2014-11-16,"LIQUOR,WINE,BEER",14176.964025,"Actual"
2014-11-16,"MEATS",0,"Actual"
2014-11-16,"POULTRY",4275.81101,"Actual"
2014-11-16,"PREPARED FOODS",14622.96999,"Actual"
2014-11-17,"FROZEN FOODS",24111.854936,"Actual"
2014-11-17,"LIQUOR,WINE,BEER",3140,"Actual"
2014-11-17,"MEATS",5565.760005,"Actual"
2014-11-17,"POULTRY",4941.645,"Actual"
2014-11-17,"PREPARED FOODS",16770.550002,"Actual"
2014-11-18,"FROZEN FOODS",20265.839982,"Actual"
2014-11-18,"LIQUOR,WINE,BEER",4140.641996,"Actual"
2014-11-18,"MEATS",5998.125,"Actual"
2014-11-18,"POULTRY",12639.514958,"Actual"
2014-11-18,"PREPARED FOODS",3433,"Actual"
2014-11-19,"FROZEN FOODS",9113,"Actual"
2014-11-19,"LIQUOR,WINE,BEER",4676.326,"Actual"
2014-11-19,"MEATS",16226.718978,"Actual"
2014-11-19,"POULTRY",20054.220047,"Actual"
2014-11-19,"PREPARED FOODS",4570.74202,"Actual"
2014-11-20,"FROZEN FOODS",7225.2560036,"Actual"
